Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Dinaciclib","1180","HuP-T4","907286","PAAD","pancreas","pancreas","-2.0712292304524018",".66607190206637168","1",".076327411845844725",".39364729012243643","GDSC2"
"Dinaciclib","1180","YAPC","909904","PAAD","pancreas","pancreas",".71473730395472146",".8549154293796718","1",".10547616499305573","2.2841163786783416","GDSC2"
"Dinaciclib","1180","PSN1","910546","PAAD","pancreas","pancreas","-2.0913426831928907",".65495516060840142","1",".15021919071688603",".37999893498233561","GDSC2"
"Dinaciclib","1180","AsPC-1","910702","PAAD","pancreas","pancreas","2.3562047327126252",".87938918238751562","1",".059353399312591627","3.397964443834133","GDSC2"
"Dinaciclib","1180","CAPAN-2","910915","PAAD","pancreas","pancreas","-1.6033908175309477",".6788702116840214","1",".13785190918266838",".71110769287464592","GDSC2"
"Dinaciclib","1180","PANC-08-13","925347","PAAD","pancreas","pancreas","-1.1070682381332082",".74484791185721599","1",".17161725667192923","1.0478965532991431","GDSC2"
"Dinaciclib","1180","PANC-10-05","925348","PAAD","pancreas","pancreas","-1.1757712958834212",".69009937018963385","1",".11328026242827581","1.0012768235349847","GDSC2"
"Dinaciclib","1180","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","-3.387861294536862",".50822467053466025","1",".1345688696034219","-.49977773398070513","GDSC2"
"Dinaciclib","1180","SU8686","1240218","PAAD","pancreas","pancreas",".015726800124571571",".82777771804246925","1",".12040956317377048","1.809789880586359","GDSC2"
"Dinaciclib","1180","SUIT-2","1240219","PAAD","pancreas","pancreas","-.28861710578106059",".80750172513995055","1",".10549471334499881","1.6032716976508257","GDSC2"
"Dinaciclib","1180","DAN-G","1290797","PAAD","pancreas","pancreas","-3.6657584479743872",".47379421478320216","1",".15713260346684799","-.68834998417936699","GDSC2"
"Dinaciclib","1180","HPAC","1298136","PAAD","pancreas","pancreas","-1.5727152974568674",".68277571503955914","1",".1536618894678487",".7319231340363489","GDSC2"
"Dinaciclib","1180","KP-1N","1298216","PAAD","pancreas","pancreas","-.97713027264969621",".77824011725549547","1",".11243690387621691","1.1360683615899769","GDSC2"
"Dinaciclib","1180","KP-2","1298218","PAAD","pancreas","pancreas","-2.1297873951835058",".64852200731241583","1",".1419859861567854",".35391156503761406","GDSC2"
"Dinaciclib","1180","PANC-02-03","1298475","PAAD","pancreas","pancreas","-1.9808390308787478",".6463113618834837","1",".12788975984793721",".45498323084246978","GDSC2"
"Dinaciclib","1180","PA-TU-8902","1298526","PAAD","pancreas","pancreas","-1.1311203216870651",".72042682288808013","1",".11084635470306971","1.031575567417808","GDSC2"
"Dinaciclib","1180","PL4","1298533","PAAD","pancreas","pancreas","-2.9000111515620564",".56468118177480142","1",".16964972580307142","-.16873800189802426","GDSC2"
"Gemcitabine","1190","HPAF-II","724869","PAAD","pancreas","pancreas",".97624769199987294",".83019277939239411","10",".096328134754183128",".57886971289907119","GDSC2"
"Gemcitabine","1190","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","-1.7314065386269966",".64492506836607921","10",".10766500074324006","-.32085764730114613","GDSC2"
"Gemcitabine","1190","KP-4","753572","PAAD","pancreas","pancreas","-3.2408127131746163",".51830192905649963","10",".11590254353314275","-.8224187467703441","GDSC2"
"Gemcitabine","1190","MZ1-PC","753595","PAAD","pancreas","pancreas",".45428740971446879",".77214268491282634","10",".087714735903685906",".40542735028200932","GDSC2"
"Gemcitabine","1190","CAPAN-1","753624","PAAD","pancreas","pancreas","-1.6495065218471086",".64795492114194597","10",".12633236770570552","-.29364306241647931","GDSC2"
"Gemcitabine","1190","BxPC-3","906693","PAAD","pancreas","pancreas","-.67703227408156874",".72395741811229963","10",".12714601286549984",".029500741510882608","GDSC2"
"Gemcitabine","1190","CFPAC-1","906821","PAAD","pancreas","pancreas","-3.4441331356398606",".50076578886979783","10",".1304729092903259","-.88998016022936444","GDSC2"
"Gemcitabine","1190","HuP-T3","907285","PAAD","pancreas","pancreas","1.0847419685927644",".82546354982991244","10",".085406055911112361",".6149213135693512","GDSC2"
"Gemcitabine","1190","HuP-T4","907286","PAAD","pancreas","pancreas","-3.0206099856907507",".53646613555194589","10",".12839733086916327","-.74924750634128923","GDSC2"
"Gemcitabine","1190","YAPC","909904","PAAD","pancreas","pancreas","-1.0910930381959107",".6797239744045358","10",".095869022284651731","-.10808765291746794","GDSC2"
"Gemcitabine","1190","PSN1","910546","PAAD","pancreas","pancreas","-3.8309962297879467",".46881981108063053","10",".1317323421155418","-1.0185310315037075","GDSC2"
"Gemcitabine","1190","AsPC-1","910702","PAAD","pancreas","pancreas","3.8094573923937554",".89841416343773062","10",".082094006561681782","1.5203179435466272","GDSC2"
"Gemcitabine","1190","SW1990","910907","PAAD","pancreas","pancreas","1.4948674134083224",".86935369703531695","10",".13497045418431125",".75120203938765906","GDSC2"
"Gemcitabine","1190","CAPAN-2","910915","PAAD","pancreas","pancreas","5.4959802124641408",".9670361345255658","10",".063775044205528819","2.0807331943772502","GDSC2"
"Gemcitabine","1190","PANC-03-27","925346","PAAD","pancreas","pancreas","-2.7988070616828695",".554707474872707","10",".1174144011189303","-.67554453605615872","GDSC2"
"Gemcitabine","1190","PANC-08-13","925347","PAAD","pancreas","pancreas","4.1708013304627025",".95786790655533693","10",".082511149886739216","1.6403890456266945","GDSC2"
"Gemcitabine","1190","PANC-10-05","925348","PAAD","pancreas","pancreas","-.27141709280065779",".71697927671120998","10",".11510599107265589",".16428275030028253","GDSC2"
"Gemcitabine","1190","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","-1.3882078046643063",".6729333780324529","10",".13168638800114857","-.2068160213654672","GDSC2"
"Gemcitabine","1190","SU8686","1240218","PAAD","pancreas","pancreas","2.3631567596025422",".89570116371754194","10",".10929982455892118","1.0397262063602015","GDSC2"
"Gemcitabine","1190","SUIT-2","1240219","PAAD","pancreas","pancreas","-1.7822669888099605",".63309178928831877","10",".10909901227475194","-.33775808387244294","GDSC2"
"Gemcitabine","1190","DAN-G","1290797","PAAD","pancreas","pancreas","-2.5432219652969947",".57665109213279531","10",".17254837386514127","-.59061607603468025","GDSC2"
"Gemcitabine","1190","HPAC","1298136","PAAD","pancreas","pancreas",".099097408758196684",".76017071311434115","10",".13231769942112975",".28740114209223161","GDSC2"
"Gemcitabine","1190","Hs-766T","1298141","PAAD","pancreas","pancreas","3.5280731971856092",".91213744398239072","10",".09237502299607861","1.4268166920599945","GDSC2"
"Gemcitabine","1190","KP-1N","1298216","PAAD","pancreas","pancreas","-.6328832275791938",".73071185416276974","10",".10914083906755473",".044171043433348565","GDSC2"
"Gemcitabine","1190","KP-2","1298218","PAAD","pancreas","pancreas","2.6155334007929563",".91636656328581978","10",".094931889880938744","1.1235885276957727","GDSC2"
"Gemcitabine","1190","PANC-02-03","1298475","PAAD","pancreas","pancreas",".34712629438479226",".7770415969608846","10",".081154370742050438",".36981874622869232","GDSC2"
"Gemcitabine","1190","PANC-04-03","1298476","PAAD","pancreas","pancreas","1.3347667832447414",".79214060333923431","10",".083616543830387635",".69800214565155216","GDSC2"
"Gemcitabine","1190","PA-TU-8902","1298526","PAAD","pancreas","pancreas","1.4879818057114542",".8403645813576528","10",".094228650867892672",".74891401842604499","GDSC2"
"Gemcitabine","1190","PL4","1298533","PAAD","pancreas","pancreas","-.51725497753832372",".7359135918556623","10",".13289598867702865",".082593194606527351","GDSC2"
"Bortezomib","1191","HPAF-II","724869","PAAD","pancreas","pancreas","-4.6285806341848543",".77961305684778348",".02",".13037505049952758",".102416754066909","GDSC2"
"Bortezomib","1191","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","-3.638067848012132",".88860315766978226",".02",".14876984615441571","1.0303135709483144","GDSC2"
"Bortezomib","1191","KP-4","753572","PAAD","pancreas","pancreas","-4.326262247983812",".85881137959652665",".02",".09794077161079251",".3856238687620992","GDSC2"
"Bortezomib","1191","MZ1-PC","753595","PAAD","pancreas","pancreas","-2.239320914717994",".90319934701508953",".02",".12902021958018622","2.3406377233918505","GDSC2"
"Bortezomib","1191","CAPAN-1","753624","PAAD","pancreas","pancreas","-4.4863684828708417",".80440392275922301",".02",".14350610149014006",".23563886322918154","GDSC2"
"Bortezomib","1191","BxPC-3","906693","PAAD","pancreas","pancreas","-4.3219682524125576",".81793715429547253",".02",".16391993938019112",".38964641635349906","GDSC2"
"Bortezomib","1191","CFPAC-1","906821","PAAD","pancreas","pancreas","-5.259098724022671",".71979426850833728",".02",".13388275548882961","-.48824268689525341","GDSC2"
"Bortezomib","1191","HuP-T3","907285","PAAD","pancreas","pancreas","-5.0732240257580434",".72612657149700566",".02",".15017904183860589","-.3141181896992481","GDSC2"
"Bortezomib","1191","HuP-T4","907286","PAAD","pancreas","pancreas","-4.5234351825910633",".81487133510508947",".02",".15913711291523322",".20091536125846091","GDSC2"
"Bortezomib","1191","YAPC","909904","PAAD","pancreas","pancreas","-3.8630856732903727",".81370904832366886",".02",".18339174839791136",".81952040731433473","GDSC2"
"Bortezomib","1191","PSN1","910546","PAAD","pancreas","pancreas","-4.7923164484860896",".77580440267703632",".02",".16244396517907927","-.050968384439630254","GDSC2"
"Bortezomib","1191","AsPC-1","910702","PAAD","pancreas","pancreas","1.8386698341621814",".96175485987718745",".02",".040054636753625472","6.1608353906816298","GDSC2"
"Bortezomib","1191","SW1990","910907","PAAD","pancreas","pancreas","-5.3940286745331978",".72164979450307865",".02",".18092966779280803","-.61464294475002801","GDSC2"
"Bortezomib","1191","CAPAN-2","910915","PAAD","pancreas","pancreas","-2.9085566847674169",".86624647069417549",".02",".09108195892240932","1.7137081678719577","GDSC2"
"Bortezomib","1191","PANC-03-27","925346","PAAD","pancreas","pancreas","-3.0803411097240154",".90726252828152476",".02",".094002799681192087","1.5527832173491736","GDSC2"
"Bortezomib","1191","PANC-08-13","925347","PAAD","pancreas","pancreas","-4.7711285245436876",".76680509955530407",".02",".13837319113170993","-.031119870158006598","GDSC2"
"Bortezomib","1191","PANC-10-05","925348","PAAD","pancreas","pancreas","-3.8342672598421097",".7777446002240177",".02",".15380012766147561",".84651704428813812","GDSC2"
"Bortezomib","1191","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","-5.5282570670147617",".7202596971373455",".02",".14405569373513047","-.74038599406492356","GDSC2"
"Bortezomib","1191","SU8686","1240218","PAAD","pancreas","pancreas","-3.4207936448788558",".85854192535317764",".02",".12279452069363442","1.2338526310111444","GDSC2"
"Bortezomib","1191","SUIT-2","1240219","PAAD","pancreas","pancreas","-3.7081870264952981",".84215999248377849",".02",".077683042558490553",".96462702613522866","GDSC2"
"Bortezomib","1191","DAN-G","1290797","PAAD","pancreas","pancreas","-5.4482123012615284",".7262133919960847",".02",".16743944543842867","-.66540131503071331","GDSC2"
"Bortezomib","1191","HPAC","1298136","PAAD","pancreas","pancreas","-5.0738251324796799",".71874135093738212",".02",".13767233555928662","-.31468129703253922","GDSC2"
"Bortezomib","1191","Hs-766T","1298141","PAAD","pancreas","pancreas","-3.7825306910149616",".79860173842369786",".02",".12023785252346664",".89498304917089111","GDSC2"
"Bortezomib","1191","KP-1N","1298216","PAAD","pancreas","pancreas","-5.2950040600264083",".73832008582337538",".02",".17259591832865556","-.52187824158168794","GDSC2"
"Bortezomib","1191","KP-2","1298218","PAAD","pancreas","pancreas","-4.3361150984305104",".81024733762160828",".02",".16345161385702589",".37639387325439283","GDSC2"
"Bortezomib","1191","PANC-02-03","1298475","PAAD","pancreas","pancreas","-4.5593871763375784",".76248991682926071",".02",".12192542603472728",".16723609833159706","GDSC2"
"Bortezomib","1191","PANC-04-03","1298476","PAAD","pancreas","pancreas","-1.4344645359413857",".87495172093991536",".02",".084754966634417936","3.0946145345334699","GDSC2"
"Bortezomib","1191","PA-TU-8902","1298526","PAAD","pancreas","pancreas","-4.38579553391794",".77289029284548216",".02",".1499190653342477",".32985402178191575","GDSC2"
"Bortezomib","1191","PL4","1298533","PAAD","pancreas","pancreas","-4.3501700880107075",".81551486196842649",".02",".09883139135195422",".36322737982308834","GDSC2"
"GSK269962A","1192","MZ1-PC","753595","PAAD","pancreas","pancreas","4.590912270284071",".92603959453121609","10",".045165996901445182","1.4400358916341032","GDSC2"
"SB505124","1194","MZ1-PC","753595","PAAD","pancreas","pancreas","6.5938346859798775",".97101091012736829","10",".020722932459908142","1.9347314748524842","GDSC2"
"Tamoxifen","1199","HPAF-II","724869","PAAD","pancreas","pancreas","4.6255841920053937",".94615144089635828","10",".050351776846216841",".53308773376629959","GDSC2"
"Tamoxifen","1199","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","4.105767893452434",".95790772049855799","10",".021439397150934788",".10746887241466009","GDSC2"
"Tamoxifen","1199","KP-4","753572","PAAD","pancreas","pancreas","3.3398674660534384",".94912185515455438","10",".10879021365823444","-.51964049050017547","GDSC2"
"Tamoxifen","1199","MZ1-PC","753595","PAAD","pancreas","pancreas","7.1806170879334736",".97822767928378784","10",".035105755378582279","2.6251156192099461","GDSC2"
"Tamoxifen","1199","CAPAN-1","753624","PAAD","pancreas","pancreas","3.7078924810154614",".92647262006854081","10",".038946586363319338","-.21830636870926792","GDSC2"
"Tamoxifen","1199","BxPC-3","906693","PAAD","pancreas","pancreas","4.6810950178035382",".95804193437714713","10",".056462352627019173",".57853927988877729","GDSC2"
"Tamoxifen","1199","CFPAC-1","906821","PAAD","pancreas","pancreas","3.5135836367005258",".90074653624349554","10",".10075781133276922","-.37740393701964314","GDSC2"
"Tamoxifen","1199","HuP-T3","907285","PAAD","pancreas","pancreas","4.7550443976590531",".93560936258137728","10",".079209653877601635",".63908807556790592","GDSC2"
"Tamoxifen","1199","HuP-T4","907286","PAAD","pancreas","pancreas","4.8259082626118071",".97070774292260298","10",".080130285416258856",".69711049155626237","GDSC2"
"Tamoxifen","1199","YAPC","909904","PAAD","pancreas","pancreas","6.4756098220967946",".96844770350568299","10",".037303353629942568","2.0478647893199535","GDSC2"
"Tamoxifen","1199","PSN1","910546","PAAD","pancreas","pancreas","3.8528051594030179",".93011881251049089","10",".11966330169224396","-.099653742113250704","GDSC2"
"Tamoxifen","1199","AsPC-1","910702","PAAD","pancreas","pancreas","7.729317845583922",".95709395589359514","10",".031702766947040259","3.0743847020457018","GDSC2"
"Tamoxifen","1199","SW1990","910907","PAAD","pancreas","pancreas","4.5433122460299185",".95568776564626112","10",".06175859542272661",".46572452860181623","GDSC2"
"Tamoxifen","1199","CAPAN-2","910915","PAAD","pancreas","pancreas","3.9451843520642518",".89637739396537286","10",".056411062520928874","-.024014854101253775","GDSC2"
"Tamoxifen","1199","PANC-03-27","925346","PAAD","pancreas","pancreas","4.9689758489289062",".96935821539693179","10",".042827463064787692",".81425238063153793","GDSC2"
"Tamoxifen","1199","PANC-08-13","925347","PAAD","pancreas","pancreas","4.9683748140846298",".9546474266639462","10",".094127102228963977",".81376026107552224","GDSC2"
"Tamoxifen","1199","PANC-10-05","925348","PAAD","pancreas","pancreas","5.5035055601795646",".91895192864600128","10",".049186939696230593","1.251918393979804","GDSC2"
"Tamoxifen","1199","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","3.8249040688174909",".94796996689849344","10",".095447086524377972","-.12249879417979552","GDSC2"
"Tamoxifen","1199","SU8686","1240218","PAAD","pancreas","pancreas","4.6880489147388786",".94149978399202794","10",".096737680417795679",".58423304074971094","GDSC2"
"Tamoxifen","1199","SUIT-2","1240219","PAAD","pancreas","pancreas","4.6673722275334697",".94224459745456268","10",".10593328298762858",".56730323672204142","GDSC2"
"Tamoxifen","1199","DAN-G","1290797","PAAD","pancreas","pancreas","3.4506703910708416",".93011018670115198","10",".055377671549663048","-.42891648874874999","GDSC2"
"Tamoxifen","1199","HPAC","1298136","PAAD","pancreas","pancreas","3.6908889149442889",".88681002679460041","10",".090182985264486593","-.23222866866460973","GDSC2"
"Tamoxifen","1199","Hs-766T","1298141","PAAD","pancreas","pancreas","3.2540503628304642",".84684086341621279","10",".06713864365012423","-.58990642456175846","GDSC2"
"Tamoxifen","1199","KP-1N","1298216","PAAD","pancreas","pancreas","4.161894462342385",".95153737396967786","10",".058941896663058928",".15342458101597767","GDSC2"
"Tamoxifen","1199","KP-2","1298218","PAAD","pancreas","pancreas","5.8899119459036875",".97670638238279417","10",".026343266722240487","1.5683029443848697","GDSC2"
"Tamoxifen","1199","PANC-02-03","1298475","PAAD","pancreas","pancreas","3.7112161146992158",".88973814197156287","10",".058800941516176562","-.2155850204407212","GDSC2"
"Tamoxifen","1199","PANC-04-03","1298476","PAAD","pancreas","pancreas","5.9236440936847439",".91201452717079023","10",".056948935504819241","1.5959223906574951","GDSC2"
"Tamoxifen","1199","PA-TU-8902","1298526","PAAD","pancreas","pancreas","4.4841145981605601",".91776934969802315","10",".071487892210695528",".41725426025703743","GDSC2"
"Tamoxifen","1199","PL4","1298533","PAAD","pancreas","pancreas","3.8817214389238788",".93320520722562328","10",".053508238277481412","-.075977466478079111","GDSC2"
"Fulvestrant","1200","HPAF-II","724869","PAAD","pancreas","pancreas","3.7915181456802776",".97594927386974006","1",".050814025940898414",".81296736316617002","GDSC2"
"Fulvestrant","1200","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","2.1217899540623861",".96625531504143791","1",".077128414875238208","-1.0500002764645775","GDSC2"
"Fulvestrant","1200","KP-4","753572","PAAD","pancreas","pancreas","3.0237250731784178",".99066727895418605","1",".078782633059240326","-.043683231334280662","GDSC2"
"Fulvestrant","1200","MZ1-PC","753595","PAAD","pancreas","pancreas","4.8780319949394286",".97822767928378784","1",".035105755378582279","2.0252246343446232","GDSC2"
"Fulvestrant","1200","CAPAN-1","753624","PAAD","pancreas","pancreas","3.4824872260238275",".97854401967656879","1",".040266560107581083",".46817196122266308","GDSC2"
"Fulvestrant","1200","BxPC-3","906693","PAAD","pancreas","pancreas","2.7555639654757322",".96653569729119493","1",".037223129473694529","-.34287891382052565","GDSC2"
"Fulvestrant","1200","CFPAC-1","906821","PAAD","pancreas","pancreas","3.167665879666687",".96314865943125527","1",".065206017233630648",".11691600023895223","GDSC2"
"Fulvestrant","1200","HuP-T3","907285","PAAD","pancreas","pancreas","4.5745939873973045",".97719961022192903","1",".046576610942590475","1.6866694182784308","GDSC2"
"Fulvestrant","1200","HuP-T4","907286","PAAD","pancreas","pancreas","3.0721700363906987",".97987170911879495","1",".054452774800631001",".01036831982275643","GDSC2"
"Fulvestrant","1200","YAPC","909904","PAAD","pancreas","pancreas","4.991541085453191",".97874517768154612","1",".03905835062729577","2.1518702545674917","GDSC2"
"Fulvestrant","1200","PSN1","910546","PAAD","pancreas","pancreas","3.2872904805341974",".97456743539725643","1",".065226405596325643",".25038488543755327","GDSC2"
"Fulvestrant","1200","AsPC-1","910702","PAAD","pancreas","pancreas","5.6614343578737101",".96052052448908287","1",".038076436745994736","2.8992909993274676","GDSC2"
"Fulvestrant","1200","SW1990","910907","PAAD","pancreas","pancreas","3.0483221566821275",".97292492946815412","1",".063804417378222122","-.01623950077577252","GDSC2"
"Fulvestrant","1200","CAPAN-2","910915","PAAD","pancreas","pancreas","4.1448271605277052",".96557447344375968","1",".065085121520742611","1.2071652121063665","GDSC2"
"Fulvestrant","1200","PANC-03-27","925346","PAAD","pancreas","pancreas","3.3229410510624722",".98000125685260508","1",".053116377442843338",".29016133501896424","GDSC2"
"Fulvestrant","1200","PANC-08-13","925347","PAAD","pancreas","pancreas","3.3543480715916378",".96884671838282876","1",".049122743072373722",".32520312397406381","GDSC2"
"Fulvestrant","1200","PANC-10-05","925348","PAAD","pancreas","pancreas","5.0512880026032931",".95896916391487974","1",".052598538734703361","2.2185317470050654","GDSC2"
"Fulvestrant","1200","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","2.5750247523639485",".9747886097019165","1",".074665006501327111","-.54431212516599337","GDSC2"
"Fulvestrant","1200","SU8686","1240218","PAAD","pancreas","pancreas","3.5466899770801286",".96781195794752195","1",".072876900074015552",".5398049660396107","GDSC2"
"Fulvestrant","1200","SUIT-2","1240219","PAAD","pancreas","pancreas","3.810211183128716",".97289775735495088","1",".064646490237626975",".83382376603920472","GDSC2"
"Fulvestrant","1200","DAN-G","1290797","PAAD","pancreas","pancreas","2.5131961882228144",".97138139482722807","1",".082938487540350339","-.6132961758504093","GDSC2"
"Fulvestrant","1200","HPAC","1298136","PAAD","pancreas","pancreas","4.3552768176406262",".96972395084265195","1",".07556012983605391","1.4419704354600367","GDSC2"
"Fulvestrant","1200","Hs-766T","1298141","PAAD","pancreas","pancreas","4.0953198948462495",".95434631282631421","1",".06375243450529576","1.1519284170674167","GDSC2"
"Fulvestrant","1200","KP-1N","1298216","PAAD","pancreas","pancreas","3.6167347297075074",".98474757155598625","1",".046021323556388702",".61795607358263394","GDSC2"
"Fulvestrant","1200","KP-2","1298218","PAAD","pancreas","pancreas","4.0174094793479629",".98196901378533086","1",".032450819210146586","1.0650013449893827","GDSC2"
"Fulvestrant","1200","PANC-02-03","1298475","PAAD","pancreas","pancreas","3.8340183521505025",".96261665158140663","1",".068243762824932053",".86038616445917315","GDSC2"
"Fulvestrant","1200","PANC-04-03","1298476","PAAD","pancreas","pancreas","5.5361260721896626",".9528900278852791","1",".050543213692776347","2.7594806503264198","GDSC2"
"Fulvestrant","1200","PA-TU-8902","1298526","PAAD","pancreas","pancreas","4.1444228201860129",".96589615611832569","1",".079780334573034406","1.2067140770199785","GDSC2"
"Fulvestrant","1200","PL4","1298533","PAAD","pancreas","pancreas","2.5848125011895102",".96279760343152643","1",".064702975200910423","-.5333916295916884","GDSC2"
"EPZ004777","1237","HPAF-II","724869","PAAD","pancreas","pancreas","6.1513649221796447",".97671408079400301","10",".067665972077727843","1.0321648060337965","GDSC2"
"EPZ004777","1237","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","5.404100593298411",".98331124691041349","10",".058068242959729552",".26407968632208279","GDSC2"
"EPZ004777","1237","KP-4","753572","PAAD","pancreas","pancreas","4.8283508772291857",".9854700817936356","10",".060013203919938037","-.32771196289673188","GDSC2"
"EPZ004777","1237","MZ1-PC","753595","PAAD","pancreas","pancreas","6.5358752332960162",".97018600114983855","10",".040126363783164948","1.4273886069428663","GDSC2"
"EPZ004777","1237","CAPAN-1","753624","PAAD","pancreas","pancreas","5.680863244133695",".9771101958139583","10",".071380911462570543",".54855368779999392","GDSC2"
"EPZ004777","1237","BxPC-3","906693","PAAD","pancreas","pancreas","5.5896660773063385",".97583056110890298","10",".051728729984761829",".45481552301320372","GDSC2"
"EPZ004777","1237","CFPAC-1","906821","PAAD","pancreas","pancreas","6.273417496079122",".97614774877836963","10",".10786664510295839","1.1576180923897177","GDSC2"
"EPZ004777","1237","HuP-T3","907285","PAAD","pancreas","pancreas","6.5544805949932456",".97317499576390432","10",".079174699848079316","1.446512363977932","GDSC2"
"EPZ004777","1237","HuP-T4","907286","PAAD","pancreas","pancreas","5.2020879428760098",".97732940987134032","10",".062943591527635262",".05643842099462823","GDSC2"
"EPZ004777","1237","YAPC","909904","PAAD","pancreas","pancreas","7.5063492003194661",".98083595358554321","10",".032943712059185185","2.4249025846999648","GDSC2"
"EPZ004777","1237","PSN1","910546","PAAD","pancreas","pancreas","5.2452917737967955",".96869692148366005","10",".07467662495334812",".10084602666005318","GDSC2"
"EPZ004777","1237","AsPC-1","910702","PAAD","pancreas","pancreas","7.7720013006516426",".95773715596341902","10",".028536298446099752","2.6979564659026063","GDSC2"
"EPZ004777","1237","SW1990","910907","PAAD","pancreas","pancreas","5.445842570665679",".97447813514222714","10",".076512450677961516",".30698470726847588","GDSC2"
"EPZ004777","1237","CAPAN-2","910915","PAAD","pancreas","pancreas","6.0206286344571041",".95809547288912511","10",".081466535422474284",".89778585426933666","GDSC2"
"EPZ004777","1237","PANC-03-27","925346","PAAD","pancreas","pancreas","5.7987882667240962",".98216028828448898","10",".046041458797437464",".66976441818366061","GDSC2"
"EPZ004777","1237","PANC-08-13","925347","PAAD","pancreas","pancreas","6.3704134024103896",".97909760762485665","10",".058113419848299395","1.257316565134345","GDSC2"
"EPZ004777","1237","PANC-10-05","925348","PAAD","pancreas","pancreas","6.9666121837075847",".95252853568986473","10",".080871841832019564","1.8701270454502268","GDSC2"
"EPZ004777","1237","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","5.867618119559344",".98767667980957274","10",".058943577616458173",".74051205554760513","GDSC2"
"EPZ004777","1237","SU8686","1240218","PAAD","pancreas","pancreas","5.850079855984287",".96782560176104937","10",".097073860207549309",".72248512885387262","GDSC2"
"EPZ004777","1237","SUIT-2","1240219","PAAD","pancreas","pancreas","5.735080551672314",".96683287544575502","10",".070154283199059544",".60428163511629829","GDSC2"
"EPZ004777","1237","DAN-G","1290797","PAAD","pancreas","pancreas","5.4875790105639597",".98204102016093031","10",".056785611944089875",".3498840364571259","GDSC2"
"EPZ004777","1237","HPAC","1298136","PAAD","pancreas","pancreas","5.7470785541502361",".95373730525960565","10",".074670870586945853",".61661393416147436","GDSC2"
"EPZ004777","1237","Hs-766T","1298141","PAAD","pancreas","pancreas","6.0501659165454615",".94731353713513733","10",".052241516844727789",".92814612435309773","GDSC2"
"EPZ004777","1237","KP-1N","1298216","PAAD","pancreas","pancreas","6.1581693514912459",".98703985491055313","10",".053652578263971795","1.0391588250179433","GDSC2"
"EPZ004777","1237","KP-2","1298218","PAAD","pancreas","pancreas","5.9392179256895856",".97737683377272644","10",".073432773122763279",".8141068245434937","GDSC2"
"EPZ004777","1237","PANC-02-03","1298475","PAAD","pancreas","pancreas","6.5473800115543721",".96923428236506892","10",".068922520774610307","1.4392139392172649","GDSC2"
"EPZ004777","1237","PANC-04-03","1298476","PAAD","pancreas","pancreas","8.0355732136323397",".95590486347591719","10",".045321883340193388","2.9688722001482319","GDSC2"
"EPZ004777","1237","PA-TU-8902","1298526","PAAD","pancreas","pancreas","6.8895160185003927",".97227828820811979","10",".071506724851418582","1.7908827740541386","GDSC2"
"EPZ004777","1237","PL4","1298533","PAAD","pancreas","pancreas","4.2406559115468152",".94555183982176694","10",".10230719327176777","-.93178168845947595","GDSC2"
"YK-4-279","1239","HPAF-II","724869","PAAD","pancreas","pancreas","4.8348164219988936",".93067508303829383","20",".094422473971194673","1.5716747072065882","GDSC2"
"YK-4-279","1239","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","3.3270163549161724",".89224111413100893","20",".069820808982432883",".65714234514619696","GDSC2"
"YK-4-279","1239","KP-4","753572","PAAD","pancreas","pancreas",".97184581833991224",".68617460520317242","20",".11117451534271565","-.77134921742378915","GDSC2"
"YK-4-279","1239","MZ1-PC","753595","PAAD","pancreas","pancreas","4.9602284265443615",".93738157337601824","10",".13853469658746831","1.6477413815963851","GDSC2"
"YK-4-279","1239","CAPAN-1","753624","PAAD","pancreas","pancreas","2.6050629802520997",".81938219532312362","20",".057407057774454096",".21925290645791609","GDSC2"
"YK-4-279","1239","BxPC-3","906693","PAAD","pancreas","pancreas","1.994207232082331",".76690998992833026","20",".071536002730530859","-.15125201819879408","GDSC2"
"YK-4-279","1239","CFPAC-1","906821","PAAD","pancreas","pancreas","3.0996392576227603",".83754002534800387","20",".12022564412114908",".51923035110543048","GDSC2"
"YK-4-279","1239","HuP-T3","907285","PAAD","pancreas","pancreas","3.8590009372419884",".86991743168517999","20",".091195816701270777",".97980920746796907","GDSC2"
"YK-4-279","1239","HuP-T4","907286","PAAD","pancreas","pancreas","3.331872473550336",".88584654025071152","20",".072978796107420224",".66008774735296283","GDSC2"
"YK-4-279","1239","YAPC","909904","PAAD","pancreas","pancreas","5.6900875235320099",".93717501574219053","20",".0978902125277782","2.0904259115359629","GDSC2"
