ID,Drug Name,Targets,Z Score,Count
"1936","Savolitinib","MET","-2.0735702136506577","282"
"2047","Ulixertinib","ERK1, ERK2","-1.8208627323970903","282"
"1026","Tanespimycin","HSP90","-1.7849221223621052","282"
"2499","N-acetyl cysteine","Metabolism","-1.6540766762404404","282"
"2112","VTP-A","","-1.6240244544892903","282"
"2154","GSK-LSD1-2HCl ","LSD1","-1.3255465624870733","282"
"1738","IGF1R_3801","IGFR1","-1.3241080007069082","282"
"1913","AGI-5198","IDH1 (R132H)","-1.3234067490110477","282"
"1149","TW 37","BCL2, BCL-XL, MCL1","-1.303957121668408","282"
"1086","BI-2536","PLK1, PLK2, PLK3","-1.2909516485553976","282"
"1941","Sepantronium bromide","BIRC5","-1.260259986672015","282"
"2040","Foretinib","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","-1.2482609819891004","282"
"1811","Dactinomycin","RNA polymerase","-1.2088220774438603","282"
"1826","50869","","-1.1909765879608887","282"
"2177","SGC0946","DOT1L","-1.1389602967504515","282"
"2002","N30652-18-1","","-1.1099281299174608","282"
"1819","Docetaxel","Microtubule stabiliser","-1.1081071285579964","282"
"1051","Alisertib","AURKA","-1.0729874107574573","282"
"1930","Telomerase Inhibitor IX","Telomerase","-1.0443498920269898","282"
"1018","Veliparib","PARP1, PARP2","-1.0177064723837206","282"
"2113","VTP-B","","-.99601461072698838","282"
"1996","MIM1","MCL1","-.99266883599020739","282"
"1080","Paclitaxel","Microtubule stabiliser","-.98889381914758279","282"
"2157","A-366","EHMT1, EHMT2","-.98221050220575279","282"
"1594","OSI-027","MTORC1, MTORC2","-.96611552365433173","282"
"1529","Pevonedistat","NAE","-.94814588440461522","282"
"1855","KRAS (G12C) Inhibitor-12","KRAS (G12C)","-.93770023232227073","282"
"1825","Podophyllotoxin bromide","","-.91810809816650429","282"
"1853","OF-1","BRPF1B, BRPF2","-.90488501661071263","282"
"1818","Vincristine","","-.90272446815438079","282"
"1069","EHT-1864","RAC1, RAC2, RAC3","-.89748083144760826","282"
"2439","glutathione","anti-oxidant proteins","-.88156025927229664","282"
"1815","Dacarbazine","CP11A","-.87581493753089079","282"
"1809","Teniposide","","-.8736339081315535","282"
"2045","AMG-319","PI3K (beta sparing)","-.83814169994113674","282"
"1739","JAK_8517","JAK1, JAK2","-.83495357080670352","282"
"1190","Gemcitabine","Pyrimidine antimetabolite","-.8224187467703441","282"
"1559","Luminespib","HSP90","-.80881702584798942","282"
"1089","Oxaliplatin","DNA alkylating agent","-.80675238921025239","282"
"1712","Eg5_9814","KSP11","-.8025952789537022","282"
"2498","alpha-lipoic acid","Metabolism","-.800334233380398","282"
"1732","TAF1_5496","TAF1","-.79833879306406297","282"
"1007","Docetaxel","Microtubule stabiliser","-.78906601446688274","282"
"1004","Vinblastine","Microtubule destabiliser","-.78880150309145269","282"
"1783","LMB_AB1","ADRA1A, ADRB1","-.77522286460467127","282"
"1239","YK-4-279","RNA helicase A","-.77134921742378915","282"
"1939","UMI-77","MCL1","-.76754379058440958","282"
"1634","AGI-6780","IDH2 R140Q mutant","-.7641142302512498","282"
"2171","BMS-754807","IGF1R, IR","-.74892980159563571","282"
"2003","N29087-69-1","","-.7425966382516862","282"
"1714","ERK_6604","ERK1,ERK2","-.73502501366346562","282"
"1401","AZD5438","CDK2","-.72863481290591681","282"
"1085","Sorafenib","PDGFR, KIT, VEGFR, RAF","-.71039209788957736","282"
"1635","Picolinici-acid","Inflammatory related","-.70875951165165507","282"
"1827","Dihydrorotenone","","-.69743880616012233","282"
"2159","UNC0379","SETD8","-.68975431220460437","282"
"2000","N27922-53-1","","-.67174302666975338","282"
"1494","SN-38","TOP1","-.66790348319003046","282"
"1052","RO-3306","CDK1","-.66288370265191454","282"
"1043","JNK Inhibitor VIII","JNK","-.65458876588936088","282"
"1054","Palbociclib","CDK4, CDK6","-.6448559755289156","282"
"1057","Dactolisib","PI3K (class 1), MTORC1, MTORC2","-.6398640698939777","282"
"1821","765771","","-.63778779388954088","282"
"1083","Crizotinib","MET, ALK, ROS1","-.61990615422258299","282"
"2044","Pyridostatin","G-quadruplex stabiliser","-.61927933781002609","282"
"2039","AGK2","BAZ2A, BAZ2B","-.60172217220798785","282"
"1003","Camptothecin","TOP1","-.55502391132549156","282"
"1816","Fulvestrant","ESR","-.55135635881408818","282"
"2055","Mycophenolic acid","","-.55060227461746747","282"
"1629","ML323","USP1, UAF1","-.54875087929798161","282"
"1925","GDC0810","ESR1, ESR2","-.54311881906527149","282"
"1511","Epirubicin","Anthracycline","-.53870755630129585","282"
"1250","AZ960","JAK2, JAK3","-.52894737457945806","282"
"1829","667880","","-.52821699791647514","282"
"1088","Irinotecan","TOP1","-.52640644016663163","282"
"1998","BPD-00008900","","-.52094066808345518","282"
"1199","Tamoxifen","ESR1","-.51964049050017547","282"
"1709","CDK9_5038","CDK9","-.51837940708871333","282"
"1050","ZM447439","AURKA, AURKB","-.50411212707395781","282"
"1839","615590","","-.49612585288390687","282"
"2145","PBD-288","","-.49605082571118947","282"
"2156","5-azacytidine","DNA methyltransferases","-.47917728291085648","282"
"2158","CPI-637","EP300","-.47614102749164844","282"
"1873","Buparlisib","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","-.46900670260656913","282"
"1911","Dactinomycin","RNA polymerase","-.46705181337119583","282"
"1784","LMB_AB2","GADD34","-.46325223561132678","282"
"1843","LMP744","TOP1","-.45543488338124094","282"
"1024","Lestaurtinib","FLT3, JAK2, NTRK1, NTRK2, NTRK3","-.45236423291877054","282"
"1779","GSK626616AC","DYRK1A","-.44968025858025745","282"
"1810","Mitoxantrone","TOP2","-.42899437962946957","282"
"1908","Ulixertinib","ERK1, ERK2","-.42486679681661077","282"
"1180","Dinaciclib","CDK1, CDK2, CDK5, CDK9","-.42403071884793636","282"
"1736","Selumetinib","MEK1, MEK2","-.41418018836411319","282"
"1852","LY2109761","TGFB1","-.40341478636317285","282"
"1708","CDK9_5576","CDK9","-.39639626312531184","282"
"1840","630600","","-.38192039942036204","282"
"1847","BEN","","-.37826635778903767","282"
"1048","Mirin","MRE11","-.37633663109129745","282"
"1021","Axitinib","PDGFR, KIT, VEGFR","-.35838749255479518","282"
"1059","AZD8055","MTORC1, MTORC2","-.35796438129060942","282"
"1620","PFI3","Polybromo 1, SMARCA4, SMARCA2","-.35383486037456197","282"
"1428","IAP_5620","IAP","-.35274130918299612","282"
"1073","5-Fluorouracil","Antimetabolite (DNA & RNA)","-.35069392119494019","282"
"1133","Serdemetan","MDM2","-.34264684659673222","282"
"1441","AZD2014","mTORC1, mTORC2","-.33090089194233802","282"
"1776","GSK2256098C","FAK1","-.33083896636633903","282"
"1598","LGK974","PORCN","-.32942270508464128","282"
"1237","EPZ004777","DOT1L","-.32771196289673188","282"
"2173","PFI-1","BRD4","-.32510630204693364","282"
"1802","Zoledronate"," ","-.31453371395889207","282"
"1831","L-Oxonoreleagnine","","-.31309994515551903","282"
"1248","Daporinad","NAMPT","-.31147439123077741","282"
"1578","Leflunomide","Pyrimidine synthesis inhibitor","-.30530354513408386","282"
"1627","GSK343","EZH2","-.30476858487963648","282"
"1849","Sabutoclax","BCL2,  BCL-XL,  BFL1, MCL1","-.30360138720034213","282"
"2048","Vinorelbine","Microtubule destabiliser","-.29500119053813256","282"
"1999","N25720-51-A1","","-.2921047074759513","282"
"1179","MK-1775","WEE1, PLK1","-.28687123969981815","282"
"1033","Vismodegib","SMO","-.28606183209863162","282"
"1584","BDOCA000347a","BRPF1, BRPF2, BRPF3","-.26902302798374383","282"
"1915","AZD3759","EGFR","-.252747581166679","282"
"1835","Elephantin","","-.25025823547744253","282"
"1029","Motesanib","VEGFR, RET, KIT, PDGFR","-.24990124526397772","282"
"1828","720427","","-.23611132022939499","282"
"1734","VSP34_8731","VSP34","-.22877457081170188","282"
"1782","GSK2830371A","PPM1D","-.2287489002821157","282"
"1378","Bleomycin (50 uM)","dsDNA break induction","-.21728992866232871","282"
"1933","P22077","USP7, USP47","-.21567533422178417","282"
"2038","UNC0638","G9A, GLP","-.21342047151715487","282"
"1808","Topotecan","TOP1","-.21292626747774801","282"
"1814","Nelarabine","","-.2040781120045399","282"
"1713","ERK_2440","ERK1,ERK2","-.20133236352117176","282"
"1512","Cyclophosphamide","Alkylating agent","-.19650998488345045","282"
"1449","AZD1208","PIM1, PIM2, PIM3","-.19197611630310252","282"
"2359","GSK2830371","WIP1","-.19066522911912043","282"
"1836","150412","","-.19032298800133568","282"
