ID,Drug Name,Targets,Z Score,Count
"2110","GSK591","PMRT5","-4.6503470026058116","261"
"1079","Dasatinib","ABL, SRC, Ephrins, PDGFR, KIT","-1.4235945187954462","261"
"1011","Navitoclax","BCL2, BCL-XL, BCL-W","-1.1617510925260883","261"
"1855","KRAS (G12C) Inhibitor-12","KRAS (G12C)","-1.0134101372440092","261"
"1463","AZD1332","NTRK1, NTRK2, NTRK3","-1.0092605506591312","261"
"1580","GSK2801","","-.88035442444241419","261"
"1736","Selumetinib","MEK1, MEK2","-.84146034857082785","261"
"1091","BMS-536924","IGF1R, IR","-.7830174168142372","261"
"1838","Sinularin","","-.77823417540702422","261"
"1804","Acetalax","","-.7667687635792978","261"
"1060","PD0325901","MEK1, MEK2","-.64396117989404933","261"
"1372","Trametinib","MEK1, MEK2","-.5844176697261666","261"
"1248","Daporinad","NAMPT","-.56066643516891534","261"
"2177","SGC0946","DOT1L","-.55525533693136275","261"
"1834","743380","","-.53661413088990817","261"
"1738","IGF1R_3801","IGFR1","-.49834133549840492","261"
"1829","667880","","-.4304338525305762","261"
"1997","WEHI-539","BCL-XL","-.42593802584537704","261"
"1803","Acetalax","","-.42575303455054159","261"
"1549","Sapitinib","EGFR, ERBB2, ERBB3","-.37722189601118122","261"
"1849","Sabutoclax","BCL2,  BCL-XL,  BFL1, MCL1","-.34993888872316214","261"
"1614","WZ4003","NUAK1, NUAK2","-.30367076573757035","261"
"1739","JAK_8517","JAK1, JAK2","-.28796065980895486","261"
"1631","PRT062607","SYK","-.25792739798101244","261"
"1441","AZD2014","mTORC1, mTORC2","-.23458545469173087","261"
"1032","Afatinib","EGFR, ERBB2","-.2115210389395816","261"
"1910","ABT737","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","-.19887915213128762","261"
"1918","AZD8186","PI3Kalpha, PI3Kbeta","-.19441775974775827","261"
"1939","UMI-77","MCL1","-.18758310164163083","261"
"1839","615590","","-.12462451179500082","261"
"1634","AGI-6780","IDH2 R140Q mutant","-.11271168627906475","261"
"1564","SCH772984","ERK1, ERK2","-.10561574841265362","261"
"1932","NVP-ADW742","IGF1R","-.093328664299234393","261"
"1833","741909","","-.092994085223297218","261"
"1919","Osimertinib","EGFR","-.092197024401297747","261"
"1268","XAV939","TNKS1, TNKS2","-.054088756010571032","261"
"1250","AZ960","JAK2, JAK3","-.04929708266668003","261"
"1199","Tamoxifen","ESR1","-.024014854101253775","261"
"1831","L-Oxonoreleagnine","",".006018302353607171","261"
"1713","ERK_2440","ERK1,ERK2",".012796001764380293","261"
"2109","AZ6102","TNKS1, TNKS2",".054175127835893837","261"
"1940","WIKI4","TNKS1, TNKS2",".058295676119579108","261"
"2148","POMHEX","",".085117837741249688","261"
"1734","VSP34_8731","VSP34",".092284349015353401","261"
"2149","CT7033-2","KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",".12919650138554473","261"
"1594","OSI-027","MTORC1, MTORC2",".14923055824468859","261"
"1083","Crizotinib","MET, ALK, ROS1",".15187964217280911","261"
"1941","Sepantronium bromide","BIRC5",".15688328518366834","261"
"1915","AZD3759","EGFR",".16990961973757726","261"
"1630","Entospletinib","SYK",".17237362496993372","261"
"1836","150412","",".18188076929202168","261"
"1584","BDOCA000347a","BRPF1, BRPF2, BRPF3",".20825982299914189","261"
"1510","Linsitinib","IGF1R",".2186867281454532","261"
"1022","AZD7762","CHEK1, CHEK2",".22476838156077136","261"
"2040","Foretinib","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",".23888674032815113","261"
"1559","Luminespib","HSP90",".24319172894420349","261"
"1832","729189","",".25758996317592769","261"
"1714","ERK_6604","ERK1,ERK2",".27311145523692204","261"
"1908","Ulixertinib","ERK1, ERK2",".31584567785667383","261"
"2439","glutathione","anti-oxidant proteins",".32159226660188706","261"
"1830","Gallibiscoquinazole","",".3511546975546016","261"
"1813","Fludarabine","Antimetabolite",".35340042554086276","261"
"1583","GSK-LSD1","KDM1",".36675125492023419","261"
"1072","Avagacestat","Amyloid beta20, Amyloid beta40",".37054546848509179","261"
"2112","VTP-A","",".37293656056115071","261"
"1621","PCI-34051","HDAC8, HDAC6, HDAC1",".39284358568773681","261"
"1835","Elephantin","",".40246968243214498","261"
"1561","Taselisib","PI3K (beta sparing)",".42403854991503198","261"
"1581","Bromosporine","CECR2, BRD2, BRD4, BRD9",".43072490918154432","261"
"1249","BMS-345541","IKK-1, IKK-2",".4341914718257821","261"
"1627","GSK343","EZH2",".4447371534816712","261"
"1553","Uprosertib","AKT1, AKT2, AKT3",".44658817755051555","261"
"1733","ULK1_4989","ULK1",".45158375174618387","261"
"1177","Niraparib","PARP1, PARP2",".45501847906457865","261"
"1576","IWP-2","PORCN",".45544546101273298","261"
"1560","Alpelisib","PI3Kalpha",".46029051709599644","261"
"1931","MIRA-1","TP53",".46037801569409148","261"
"2096","VX-11e","ERK2",".50662056554810697","261"
"1598","LGK974","PORCN",".5071640580092216","261"
"1632","Ribociclib","CDK4, CDK6",".51816367651355955","261"
"1706","AZD5153","BRD4",".54005546133449633","261"
"2047","Ulixertinib","ERK1, ERK2",".55336695938352121","261"
"1718","JAK1_8709","JAK1",".56261011684487983","261"
"1925","GDC0810","ESR1, ESR2",".60331319435446273","261"
"1927","GSK2578215A","LRRK2",".60460564429253338","261"
"1732","TAF1_5496","TAF1",".60788304706422946","261"
"1777","GSK2276186C","JAK1, JAK2, JAK3",".61455207391937428","261"
"1825","Podophyllotoxin bromide","",".64575958259864585","261"
"1617","AZD5582","XIAP, cIAP",".64739600671572595","261"
"1578","Leflunomide","Pyrimidine synthesis inhibitor",".64914493671138418","261"
"1613","VE-822","ATR",".66823971985834241","261"
"1058","Pictilisib","PI3K (class 1)",".68323135365010923","261"
"1180","Dinaciclib","CDK1, CDK2, CDK5, CDK9",".71110769287464592","261"
"1622","Wnt-C59","PORCN",".71320027987281176","261"
"1922","Cediranib","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",".72317815575917377","261"
"1626","OTX015","BRD2, BRD3, BRD4",".72615128137739926","261"
"1089","Oxaliplatin","DNA alkylating agent",".74470229841364965","261"
"1624","I-BET-762","BRD2, BRD3, BRD4",".75929794929046479","261"
"2159","UNC0379","SETD8",".77260418813021858","261"
