ID,Drug Name,Targets,Z Score,Count
"1862","MG-132","Proteasome, CAPN1","-.83258084402152677","282"
"2148","POMHEX","","-.71127990410583886","282"
"1378","Bleomycin (50 uM)","dsDNA break induction","-.63390712316544928","282"
"1594","OSI-027","MTORC1, MTORC2","-.57273636593074195","282"
"1014","Refametinib","MEK1, MEK2","-.52032444761923313","282"
"1079","Dasatinib","ABL, SRC, Ephrins, PDGFR, KIT","-.51980979348490963","282"
"1820","123829","","-.45602607044149379","282"
"2047","Ulixertinib","ERK1, ERK2","-.44156836410442829","282"
"1131","PRIMA-1MET","TP53 activation","-.38093268790822304","282"
"1939","UMI-77","MCL1","-.34632832656633328","282"
"1008","Methotrexate","Antimetabolite","-.30997346208759896","282"
"1058","Pictilisib","PI3K (class 1)","-.2534640501178464","282"
"1062","Selumetinib","MEK1, MEK2","-.25324058884695622","282"
"1510","Linsitinib","IGF1R","-.23679212919735215","282"
"1730","PAK_5339","PAK1, PAK2","-.1997052508119449","282"
"1833","741909","","-.18494920566812711","282"
"1060","PD0325901","MEK1, MEK2","-.15404099364002369","282"
"1812","Bleomycin","dsDNA break induction","-.14882543929003517","282"
"1558","Lapatinib","EGFR, ERBB2","-.14838086097055528","282"
"1268","XAV939","TNKS1, TNKS2","-.13091757250581332","282"
"1372","Trametinib","MEK1, MEK2","-.10187931329053596","282"
"1529","Pevonedistat","NAE","-.097701165610099436","282"
"1564","SCH772984","ERK1, ERK2","-.089729481100879416","282"
"1057","Dactolisib","PI3K (class 1), MTORC1, MTORC2","-.08268843183630023","282"
"1843","LMP744","TOP1","-.073346068032759934","282"
"1248","Daporinad","NAMPT","-.061170728869712199","282"
"1834","743380","","-.055455920221668668","282"
"1998","BPD-00008900","","-.040965068793527716","282"
"1582","SGC-CBP30","EP300, CBP",".016206607397813006","282"
"2362","THR-103","Mutant RAS",".016949300747185723","282"
"2037","GSK343","EZH2",".027634591385657579","282"
"1706","AZD5153","BRD4",".02932805189193196","282"
"1738","IGF1R_3801","IGFR1",".031652703808800142","282"
"1714","ERK_6604","ERK1,ERK2",".049578868498766616","282"
"1625","RVX-208","BRD4",".064944084072899672","282"
"1999","N25720-51-A1","",".069290497987856858","282"
"1561","Taselisib","PI3K (beta sparing)",".088313524233221752","282"
"1844","776928","",".092195472843231124","282"
"1093","GSK1904529A","IGF1R, IR",".11231118317904169","282"
"2055","Mycophenolic acid","",".1267937649669795","282"
"2109","AZ6102","TNKS1, TNKS2",".13771632961843916","282"
"1059","AZD8055","MTORC1, MTORC2",".14222426718985395","282"
"1190","Gemcitabine","Pyrimidine antimetabolite",".16428275030028253","282"
"1736","Selumetinib","MEK1, MEK2",".22942879277840306","282"
"1441","AZD2014","mTORC1, mTORC2",".23414958183144516","282"
"2157","A-366","EHMT1, EHMT2",".26219779497547374","282"
"1713","ERK_2440","ERK1,ERK2",".28356334337740846","282"
"1940","WIKI4","TNKS1, TNKS2",".28859059782489449","282"
"1832","729189","",".29130509251856646","282"
"1626","OTX015","BRD2, BRD3, BRD4",".29724375243073753","282"
"1835","Elephantin","",".30569235010250628","282"
"1026","Tanespimycin","HSP90",".32810957092360454","282"
"1011","Navitoclax","BCL2, BCL-XL, BCL-W",".33562480212400381","282"
"1025","SB216763","GSK3A, GSK3B",".3372146835699868","282"
"1941","Sepantronium bromide","BIRC5",".36377147362498879","282"
"1005","Cisplatin","DNA crosslinker",".38374298242030841","282"
"2096","VX-11e","ERK2",".38551703686422301","282"
"1016","Temsirolimus","MTOR",".39194204661104121","282"
"1553","Uprosertib","AKT1, AKT2, AKT3",".40744046488229141","282"
"1614","WZ4003","NUAK1, NUAK2",".41592846728616112","282"
"1003","Camptothecin","TOP1",".43487963327228191","282"
"1617","AZD5582","XIAP, cIAP",".45029696679542935","282"
"2158","CPI-637","EP300",".46064780799906713","282"
"1032","Afatinib","EGFR, ERBB2",".48142907912585703","282"
"1581","Bromosporine","CECR2, BRD2, BRD4, BRD9",".48919480035247515","282"
"2173","PFI-1","BRD4",".49494768531058142","282"
"1997","WEHI-539","BCL-XL",".49871061359748825","282"
"1091","BMS-536924","IGF1R, IR",".53031514480697561","282"
"1813","Fludarabine","Antimetabolite",".53178631323524506","282"
"1908","Ulixertinib","ERK1, ERK2",".53846920726780567","282"
"1050","ZM447439","AURKA, AURKB",".56662374075811184","282"
